01/05/2025 16:26:55 Training is starting...
01/05/2025 17:54:12 Epoch 49 train_e_rmse: 0.00147116
01/05/2025 17:54:12 Epoch 49 train_f_rmse: 0.04546094
01/05/2025 17:54:12 Epoch 49 lr-Adam: 0.00640000
01/05/2025 17:54:12 Epoch 49 val_e_rmse: 0.01357474
01/05/2025 17:54:12 Epoch 49 val_f_rmse: 0.07101221
01/05/2025 17:55:58 Epoch 50 val_loss: 4.12559986
01/05/2025 17:55:58 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
01/05/2025 17:55:58 Epoch 50 train_e: 0.01183532
01/05/2025 17:55:58 Epoch 50 train_f: 0.04401354
01/05/2025 17:55:58 Epoch 50 train_e_rmse: 0.01183532
01/05/2025 17:55:58 Epoch 50 train_f_rmse: 0.04401354
01/05/2025 17:55:58 Epoch 50 lr-Adam: 0.00640000
01/05/2025 17:55:58 Epoch 50 val_e_rmse: 0.00881751
01/05/2025 17:55:58 Epoch 50 val_f_rmse: 0.06239979
01/05/2025 17:57:44 Epoch 51 val_loss: 4.85865831
01/05/2025 17:57:44 Epoch 51 train_e: 0.00430463
01/05/2025 17:57:44 Epoch 51 train_f: 0.04529243
01/05/2025 17:57:44 Epoch 51 train_e_rmse: 0.00430463
01/05/2025 17:57:44 Epoch 51 train_f_rmse: 0.04529243
01/05/2025 17:57:44 Epoch 51 lr-Adam: 0.00640000
01/05/2025 17:57:44 Epoch 51 val_e_rmse: 0.01007664
01/05/2025 17:57:44 Epoch 51 val_f_rmse: 0.06769699
01/05/2025 17:59:31 Epoch 52 val_loss: 5.83613014
01/05/2025 17:59:31 Epoch 52 train_e: 0.00726551
01/05/2025 17:59:31 Epoch 52 train_f: 0.05165731
01/05/2025 17:59:31 Epoch 52 train_e_rmse: 0.00726551
01/05/2025 17:59:31 Epoch 52 train_f_rmse: 0.05165731
01/05/2025 17:59:31 Epoch 52 lr-Adam: 0.00640000
01/05/2025 17:59:31 Epoch 52 val_e_rmse: 0.00230705
01/05/2025 17:59:31 Epoch 52 val_f_rmse: 0.07591970
01/05/2025 18:01:16 Epoch 53 val_loss: 4.58490467
01/05/2025 18:01:16 Epoch 53 train_e: 0.01779924
01/05/2025 18:01:16 Epoch 53 train_f: 0.05237007
01/05/2025 18:01:16 Epoch 53 train_e_rmse: 0.01779924
01/05/2025 18:01:16 Epoch 53 train_f_rmse: 0.05237007
01/05/2025 18:01:16 Epoch 53 lr-Adam: 0.00640000
01/05/2025 18:01:16 Epoch 53 val_e_rmse: 0.00842961
01/05/2025 18:01:16 Epoch 53 val_f_rmse: 0.06620049
01/05/2025 18:03:03 Epoch 54 val_loss: 6.05515671
01/05/2025 18:03:03 Epoch 54 train_e: 0.01442961
01/05/2025 18:03:03 Epoch 54 train_f: 0.05288072
01/05/2025 18:03:03 Epoch 54 train_e_rmse: 0.01442961
01/05/2025 18:03:03 Epoch 54 train_f_rmse: 0.05288072
01/05/2025 18:03:03 Epoch 54 lr-Adam: 0.00640000
01/05/2025 18:03:03 Epoch 54 val_e_rmse: 0.00584704
01/05/2025 18:03:03 Epoch 54 val_f_rmse: 0.07700448
01/05/2025 18:04:49 Epoch 55 val_loss: 5.77654982
01/05/2025 18:04:49 Epoch 55 train_e: 0.00811546
01/05/2025 18:04:49 Epoch 55 train_f: 0.05696679
01/05/2025 18:04:49 Epoch 55 train_e_rmse: 0.00811546
01/05/2025 18:04:49 Epoch 55 train_f_rmse: 0.05696679
01/05/2025 18:04:49 Epoch 55 lr-Adam: 0.00640000
01/05/2025 18:04:49 Epoch 55 val_e_rmse: 0.00506803
01/05/2025 18:04:49 Epoch 55 val_f_rmse: 0.07541241
01/05/2025 18:06:36 Epoch 56 val_loss: 4.35734940
01/05/2025 18:06:36 Epoch 56 train_e: 0.00657637
01/05/2025 18:06:36 Epoch 56 train_f: 0.05236328
01/05/2025 18:06:36 Epoch 56 train_e_rmse: 0.00657637
01/05/2025 18:06:36 Epoch 56 train_f_rmse: 0.05236328
01/05/2025 18:06:36 Epoch 56 lr-Adam: 0.00640000
01/05/2025 18:06:36 Epoch 56 val_e_rmse: 0.00369755
01/05/2025 18:06:36 Epoch 56 val_f_rmse: 0.06525742
01/05/2025 18:08:22 Epoch 57 val_loss: 4.68029404
01/05/2025 18:08:22 Epoch 57 train_e: 0.00505695
01/05/2025 18:08:22 Epoch 57 train_f: 0.05643866
01/05/2025 18:08:22 Epoch 57 train_e_rmse: 0.00505695
01/05/2025 18:08:22 Epoch 57 train_f_rmse: 0.05643866
01/05/2025 18:08:22 Epoch 57 lr-Adam: 0.00640000
01/05/2025 18:08:22 Epoch 57 val_e_rmse: 0.01574631
01/05/2025 18:08:22 Epoch 57 val_f_rmse: 0.06395230
01/05/2025 18:10:08 Epoch 58 val_loss: 4.52299070
01/05/2025 18:10:08 Epoch 58 train_e: 0.00172332
01/05/2025 18:10:08 Epoch 58 train_f: 0.05683133
01/05/2025 18:10:08 Epoch 58 train_e_rmse: 0.00172332
01/05/2025 18:10:08 Epoch 58 train_f_rmse: 0.05683133
01/05/2025 18:10:08 Epoch 58 lr-Adam: 0.00640000
01/05/2025 18:10:08 Epoch 58 val_e_rmse: 0.00247696
01/05/2025 18:10:08 Epoch 58 val_f_rmse: 0.06663225
01/05/2025 18:11:54 Epoch 59 val_loss: 5.61054611
01/05/2025 18:11:54 Epoch 59 train_e: 0.00298316
01/05/2025 18:11:54 Epoch 59 train_f: 0.05605359
01/05/2025 18:11:54 Epoch 59 train_e_rmse: 0.00298316
01/05/2025 18:11:54 Epoch 59 train_f_rmse: 0.05605359
01/05/2025 18:11:54 Epoch 59 lr-Adam: 0.00640000
01/05/2025 18:11:54 Epoch 59 val_e_rmse: 0.00529231
01/05/2025 18:11:54 Epoch 59 val_f_rmse: 0.07411132
01/05/2025 18:13:42 Epoch 60 val_loss: 4.87422419
01/05/2025 18:13:42 Epoch 60 train_e: 0.01278232
01/05/2025 18:13:42 Epoch 60 train_f: 0.04407106
01/05/2025 18:13:42 Epoch 60 train_e_rmse: 0.01278232
01/05/2025 18:13:42 Epoch 60 train_f_rmse: 0.04407106
01/05/2025 18:13:42 Epoch 60 lr-Adam: 0.00640000
01/05/2025 18:13:42 Epoch 60 val_e_rmse: 0.00248629
01/05/2025 18:13:42 Epoch 60 val_f_rmse: 0.06916408
01/05/2025 18:15:29 Epoch 61 val_loss: 5.37725592
01/05/2025 18:15:29 Epoch 61 train_e: 0.01035654
01/05/2025 18:15:29 Epoch 61 train_f: 0.06306645
01/05/2025 18:15:29 Epoch 61 train_e_rmse: 0.01035654
01/05/2025 18:15:29 Epoch 61 train_f_rmse: 0.06306645
01/05/2025 18:15:29 Epoch 61 lr-Adam: 0.00640000
01/05/2025 18:15:29 Epoch 61 val_e_rmse: 0.01320140
01/05/2025 18:15:29 Epoch 61 val_f_rmse: 0.07030524
01/05/2025 18:17:15 Epoch 62 val_loss: 4.05591869
01/05/2025 18:17:15 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
01/05/2025 18:17:15 Epoch 62 train_e: 0.00365916
01/05/2025 18:17:15 Epoch 62 train_f: 0.04322388
01/05/2025 18:17:15 Epoch 62 train_e_rmse: 0.00365916
01/05/2025 18:17:15 Epoch 62 train_f_rmse: 0.04322388
01/05/2025 18:17:15 Epoch 62 lr-Adam: 0.00512000
01/05/2025 18:17:15 Epoch 62 val_e_rmse: 0.00295078
01/05/2025 18:17:15 Epoch 62 val_f_rmse: 0.06303432
01/05/2025 18:19:02 Epoch 63 val_loss: 4.64570379
01/05/2025 18:19:02 Epoch 63 train_e: 0.00402234
01/05/2025 18:19:02 Epoch 63 train_f: 0.04869944
01/05/2025 18:19:02 Epoch 63 train_e_rmse: 0.00402234
01/05/2025 18:19:02 Epoch 63 train_f_rmse: 0.04869944
01/05/2025 18:19:02 Epoch 63 lr-Adam: 0.00512000
01/05/2025 18:19:02 Epoch 63 val_e_rmse: 0.01182143
01/05/2025 18:19:02 Epoch 63 val_f_rmse: 0.06550021
01/05/2025 18:20:49 Epoch 64 val_loss: 4.82871151
01/05/2025 18:20:49 Epoch 64 train_e: 0.00491051
01/05/2025 18:20:49 Epoch 64 train_f: 0.05645905
01/05/2025 18:20:49 Epoch 64 train_e_rmse: 0.00491051
01/05/2025 18:20:49 Epoch 64 train_f_rmse: 0.05645905
01/05/2025 18:20:49 Epoch 64 lr-Adam: 0.00512000
01/05/2025 18:20:49 Epoch 64 val_e_rmse: 0.01228813
01/05/2025 18:20:49 Epoch 64 val_f_rmse: 0.06672040
01/05/2025 18:22:36 Epoch 65 val_loss: 5.04179239
01/05/2025 18:22:36 Epoch 65 train_e: 0.00659483
01/05/2025 18:22:36 Epoch 65 train_f: 0.04515933
01/05/2025 18:22:36 Epoch 65 train_e_rmse: 0.00659483
01/05/2025 18:22:36 Epoch 65 train_f_rmse: 0.04515933
01/05/2025 18:22:36 Epoch 65 lr-Adam: 0.00512000
01/05/2025 18:22:36 Epoch 65 val_e_rmse: 0.00554141
01/05/2025 18:22:36 Epoch 65 val_f_rmse: 0.07007307
01/05/2025 18:24:22 Epoch 66 val_loss: 4.31065989
01/05/2025 18:24:22 Epoch 66 train_e: 0.00367909
01/05/2025 18:24:22 Epoch 66 train_f: 0.04431051
01/05/2025 18:24:22 Epoch 66 train_e_rmse: 0.00367909
01/05/2025 18:24:22 Epoch 66 train_f_rmse: 0.04431051
01/05/2025 18:24:22 Epoch 66 lr-Adam: 0.00512000
01/05/2025 18:24:22 Epoch 66 val_e_rmse: 0.00185784
01/05/2025 18:24:22 Epoch 66 val_f_rmse: 0.06506748
01/05/2025 18:26:09 Epoch 67 val_loss: 3.96267653
01/05/2025 18:26:09 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
01/05/2025 18:26:09 Epoch 67 train_e: 0.00637768
01/05/2025 18:26:09 Epoch 67 train_f: 0.04418360
01/05/2025 18:26:09 Epoch 67 train_e_rmse: 0.00637768
01/05/2025 18:26:09 Epoch 67 train_f_rmse: 0.04418360
01/05/2025 18:26:09 Epoch 67 lr-Adam: 0.00512000
01/05/2025 18:26:09 Epoch 67 val_e_rmse: 0.01153296
01/05/2025 18:26:09 Epoch 67 val_f_rmse: 0.06015982
01/05/2025 18:27:55 Epoch 68 val_loss: 3.98166847
01/05/2025 18:27:55 Epoch 68 train_e: 0.00231769
01/05/2025 18:27:55 Epoch 68 train_f: 0.04786390
01/05/2025 18:27:55 Epoch 68 train_e_rmse: 0.00231769
01/05/2025 18:27:55 Epoch 68 train_f_rmse: 0.04786390
01/05/2025 18:27:55 Epoch 68 lr-Adam: 0.00512000
01/05/2025 18:27:55 Epoch 68 val_e_rmse: 0.00423603
01/05/2025 18:27:55 Epoch 68 val_f_rmse: 0.06226189
01/05/2025 18:29:42 Epoch 69 val_loss: 4.69591713
01/05/2025 18:29:42 Epoch 69 train_e: 0.00972409
01/05/2025 18:29:42 Epoch 69 train_f: 0.04243363
01/05/2025 18:29:42 Epoch 69 train_e_rmse: 0.00972409
01/05/2025 18:29:42 Epoch 69 train_f_rmse: 0.04243363
01/05/2025 18:29:42 Epoch 69 lr-Adam: 0.00512000
01/05/2025 18:29:42 Epoch 69 val_e_rmse: 0.00559704
01/05/2025 18:29:42 Epoch 69 val_f_rmse: 0.06762385
01/05/2025 18:31:29 Epoch 70 val_loss: 4.36179113
01/05/2025 18:31:29 Epoch 70 train_e: 0.00394937
01/05/2025 18:31:29 Epoch 70 train_f: 0.05200387
01/05/2025 18:31:29 Epoch 70 train_e_rmse: 0.00394937
01/05/2025 18:31:29 Epoch 70 train_f_rmse: 0.05200387
01/05/2025 18:31:29 Epoch 70 lr-Adam: 0.00512000
01/05/2025 18:31:29 Epoch 70 val_e_rmse: 0.00194344
01/05/2025 18:31:29 Epoch 70 val_f_rmse: 0.06532378
01/05/2025 18:33:15 Epoch 71 val_loss: 4.30916977
01/05/2025 18:33:15 Epoch 71 train_e: 0.01213083
01/05/2025 18:33:15 Epoch 71 train_f: 0.04288281
01/05/2025 18:33:15 Epoch 71 train_e_rmse: 0.01213083
01/05/2025 18:33:15 Epoch 71 train_f_rmse: 0.04288281
01/05/2025 18:33:15 Epoch 71 lr-Adam: 0.00512000
01/05/2025 18:33:15 Epoch 71 val_e_rmse: 0.01319028
01/05/2025 18:33:15 Epoch 71 val_f_rmse: 0.06222331
01/05/2025 18:35:02 Epoch 72 val_loss: 4.27901268
01/05/2025 18:35:02 Epoch 72 train_e: 0.01554836
01/05/2025 18:35:02 Epoch 72 train_f: 0.04306672
01/05/2025 18:35:02 Epoch 72 train_e_rmse: 0.01554836
01/05/2025 18:35:02 Epoch 72 train_f_rmse: 0.04306672
01/05/2025 18:35:02 Epoch 72 lr-Adam: 0.00512000
01/05/2025 18:35:02 Epoch 72 val_e_rmse: 0.01179635
01/05/2025 18:35:02 Epoch 72 val_f_rmse: 0.06253356
01/05/2025 18:37:09 Epoch 73 val_loss: 3.88367748
01/05/2025 18:37:09 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
01/05/2025 18:37:09 Epoch 73 train_e: 0.00461304
01/05/2025 18:37:09 Epoch 73 train_f: 0.04437166
01/05/2025 18:37:09 Epoch 73 train_e_rmse: 0.00461304
01/05/2025 18:37:09 Epoch 73 train_f_rmse: 0.04437166
01/05/2025 18:37:09 Epoch 73 lr-Adam: 0.00512000
01/05/2025 18:37:09 Epoch 73 val_e_rmse: 0.01054463
01/05/2025 18:37:09 Epoch 73 val_f_rmse: 0.05976041
01/05/2025 18:39:16 Epoch 74 val_loss: 4.01668406
01/05/2025 18:39:16 Epoch 74 train_e: 0.00314598
01/05/2025 18:39:16 Epoch 74 train_f: 0.04381241
01/05/2025 18:39:16 Epoch 74 train_e_rmse: 0.00314598
01/05/2025 18:39:16 Epoch 74 train_f_rmse: 0.04381241
01/05/2025 18:39:16 Epoch 74 lr-Adam: 0.00512000
01/05/2025 18:39:16 Epoch 74 val_e_rmse: 0.00177368
01/05/2025 18:39:16 Epoch 74 val_f_rmse: 0.06283966
01/05/2025 18:41:03 Epoch 75 val_loss: 3.76628852
01/05/2025 18:41:03 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
01/05/2025 18:41:03 Epoch 75 train_e: 0.00645625
01/05/2025 18:41:03 Epoch 75 train_f: 0.03725681
01/05/2025 18:41:03 Epoch 75 train_e_rmse: 0.00645625
01/05/2025 18:41:03 Epoch 75 train_f_rmse: 0.03725681
01/05/2025 18:41:03 Epoch 75 lr-Adam: 0.00512000
01/05/2025 18:41:03 Epoch 75 val_e_rmse: 0.00448079
01/05/2025 18:41:03 Epoch 75 val_f_rmse: 0.06035373
01/05/2025 18:42:50 Epoch 76 val_loss: 4.71945477
01/05/2025 18:42:50 Epoch 76 train_e: 0.00626956
01/05/2025 18:42:50 Epoch 76 train_f: 0.04730685
01/05/2025 18:42:50 Epoch 76 train_e_rmse: 0.00626956
01/05/2025 18:42:50 Epoch 76 train_f_rmse: 0.04730685
01/05/2025 18:42:50 Epoch 76 lr-Adam: 0.00512000
01/05/2025 18:42:50 Epoch 76 val_e_rmse: 0.00289483
01/05/2025 18:42:50 Epoch 76 val_f_rmse: 0.06818860
01/05/2025 18:44:36 Epoch 77 val_loss: 4.09960842
01/05/2025 18:44:36 Epoch 77 train_e: 0.00330187
01/05/2025 18:44:36 Epoch 77 train_f: 0.04417337
01/05/2025 18:44:36 Epoch 77 train_e_rmse: 0.00330187
01/05/2025 18:44:36 Epoch 77 train_f_rmse: 0.04417337
01/05/2025 18:44:36 Epoch 77 lr-Adam: 0.00512000
01/05/2025 18:44:36 Epoch 77 val_e_rmse: 0.01230310
01/05/2025 18:44:36 Epoch 77 val_f_rmse: 0.06073359
01/05/2025 18:46:23 Epoch 78 val_loss: 4.39915085
01/05/2025 18:46:23 Epoch 78 train_e: 0.00429831
01/05/2025 18:46:23 Epoch 78 train_f: 0.03943473
01/05/2025 18:46:23 Epoch 78 train_e_rmse: 0.00429831
01/05/2025 18:46:23 Epoch 78 train_f_rmse: 0.03943473
01/05/2025 18:46:23 Epoch 78 lr-Adam: 0.00512000
01/05/2025 18:46:23 Epoch 78 val_e_rmse: 0.01267337
01/05/2025 18:46:23 Epoch 78 val_f_rmse: 0.06314701
01/05/2025 18:48:10 Epoch 79 val_loss: 3.77303863
01/05/2025 18:48:10 Epoch 79 train_e: 0.00519095
01/05/2025 18:48:10 Epoch 79 train_f: 0.03965833
01/05/2025 18:48:10 Epoch 79 train_e_rmse: 0.00519095
01/05/2025 18:48:10 Epoch 79 train_f_rmse: 0.03965833
01/05/2025 18:48:10 Epoch 79 lr-Adam: 0.00512000
01/05/2025 18:48:10 Epoch 79 val_e_rmse: 0.00316537
01/05/2025 18:48:10 Epoch 79 val_f_rmse: 0.06076012
01/05/2025 18:49:56 Epoch 80 val_loss: 3.56746054
01/05/2025 18:49:56 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
01/05/2025 18:49:56 Epoch 80 train_e: 0.00866107
01/05/2025 18:49:56 Epoch 80 train_f: 0.04761035
01/05/2025 18:49:56 Epoch 80 train_e_rmse: 0.00866107
01/05/2025 18:49:56 Epoch 80 train_f_rmse: 0.04761035
01/05/2025 18:49:56 Epoch 80 lr-Adam: 0.00512000
01/05/2025 18:49:56 Epoch 80 val_e_rmse: 0.00641050
01/05/2025 18:49:56 Epoch 80 val_f_rmse: 0.05850464
01/05/2025 18:51:42 Epoch 81 val_loss: 3.96750164
01/05/2025 18:51:42 Epoch 81 train_e: 0.00261200
01/05/2025 18:51:42 Epoch 81 train_f: 0.03736123
01/05/2025 18:51:42 Epoch 81 train_e_rmse: 0.00261200
01/05/2025 18:51:42 Epoch 81 train_f_rmse: 0.03736123
01/05/2025 18:51:42 Epoch 81 lr-Adam: 0.00512000
01/05/2025 18:51:42 Epoch 81 val_e_rmse: 0.00852065
01/05/2025 18:51:42 Epoch 81 val_f_rmse: 0.06130467
01/05/2025 18:53:30 Epoch 82 val_loss: 3.62648249
01/05/2025 18:53:30 Epoch 82 train_e: 0.00153577
01/05/2025 18:53:30 Epoch 82 train_f: 0.04469514
01/05/2025 18:53:30 Epoch 82 train_e_rmse: 0.00153577
01/05/2025 18:53:30 Epoch 82 train_f_rmse: 0.04469514
01/05/2025 18:53:30 Epoch 82 lr-Adam: 0.00512000
01/05/2025 18:53:30 Epoch 82 val_e_rmse: 0.00417157
01/05/2025 18:53:30 Epoch 82 val_f_rmse: 0.05934878
01/05/2025 18:55:16 Epoch 83 val_loss: 7.65379190
01/05/2025 18:55:16 Epoch 83 train_e: 0.02579706
01/05/2025 18:55:16 Epoch 83 train_f: 0.06387014
01/05/2025 18:55:16 Epoch 83 train_e_rmse: 0.02579706
01/05/2025 18:55:16 Epoch 83 train_f_rmse: 0.06387014
01/05/2025 18:55:16 Epoch 83 lr-Adam: 0.00512000
01/05/2025 18:55:16 Epoch 83 val_e_rmse: 0.01173396
01/05/2025 18:55:16 Epoch 83 val_f_rmse: 0.08543962
01/05/2025 18:57:04 Epoch 84 val_loss: 3.84731936
01/05/2025 18:57:04 Epoch 84 train_e: 0.00954394
01/05/2025 18:57:04 Epoch 84 train_f: 0.04071469
01/05/2025 18:57:04 Epoch 84 train_e_rmse: 0.00954394
01/05/2025 18:57:04 Epoch 84 train_f_rmse: 0.04071469
01/05/2025 18:57:04 Epoch 84 lr-Adam: 0.00512000
01/05/2025 18:57:04 Epoch 84 val_e_rmse: 0.00759532
01/05/2025 18:57:04 Epoch 84 val_f_rmse: 0.06053646
01/05/2025 18:58:50 Epoch 85 val_loss: 4.63526440
01/05/2025 18:58:50 Epoch 85 train_e: 0.00098979
01/05/2025 18:58:50 Epoch 85 train_f: 0.04922885
01/05/2025 18:58:50 Epoch 85 train_e_rmse: 0.00098979
01/05/2025 18:58:50 Epoch 85 train_f_rmse: 0.04922885
01/05/2025 18:58:50 Epoch 85 lr-Adam: 0.00512000
01/05/2025 18:58:50 Epoch 85 val_e_rmse: 0.00295087
01/05/2025 18:58:50 Epoch 85 val_f_rmse: 0.06749706
01/05/2025 19:00:37 Epoch 86 val_loss: 4.99903059
01/05/2025 19:00:37 Epoch 86 train_e: 0.00703466
01/05/2025 19:00:37 Epoch 86 train_f: 0.04800433
01/05/2025 19:00:37 Epoch 86 train_e_rmse: 0.00703466
01/05/2025 19:00:37 Epoch 86 train_f_rmse: 0.04800433
01/05/2025 19:00:37 Epoch 86 lr-Adam: 0.00512000
01/05/2025 19:00:37 Epoch 86 val_e_rmse: 0.01053264
01/05/2025 19:00:37 Epoch 86 val_f_rmse: 0.06863727
01/05/2025 19:02:24 Epoch 87 val_loss: 3.53189826
01/05/2025 19:02:24 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
01/05/2025 19:02:24 Epoch 87 train_e: 0.00629907
01/05/2025 19:02:24 Epoch 87 train_f: 0.04014899
01/05/2025 19:02:24 Epoch 87 train_e_rmse: 0.00629907
01/05/2025 19:02:24 Epoch 87 train_f_rmse: 0.04014899
01/05/2025 19:02:24 Epoch 87 lr-Adam: 0.00512000
01/05/2025 19:02:24 Epoch 87 val_e_rmse: 0.00208075
01/05/2025 19:02:24 Epoch 87 val_f_rmse: 0.05877403
01/05/2025 19:04:12 Epoch 88 val_loss: 4.18124294
01/05/2025 19:04:12 Epoch 88 train_e: 0.00214692
01/05/2025 19:04:12 Epoch 88 train_f: 0.05172883
01/05/2025 19:04:12 Epoch 88 train_e_rmse: 0.00214692
01/05/2025 19:04:12 Epoch 88 train_f_rmse: 0.05172883
01/05/2025 19:04:12 Epoch 88 lr-Adam: 0.00512000
01/05/2025 19:04:12 Epoch 88 val_e_rmse: 0.00225701
01/05/2025 19:04:12 Epoch 88 val_f_rmse: 0.06398958
01/05/2025 19:05:59 Epoch 89 val_loss: 4.44037914
01/05/2025 19:05:59 Epoch 89 train_e: 0.00608785
01/05/2025 19:05:59 Epoch 89 train_f: 0.05780660
01/05/2025 19:05:59 Epoch 89 train_e_rmse: 0.00608785
01/05/2025 19:05:59 Epoch 89 train_f_rmse: 0.05780660
01/05/2025 19:05:59 Epoch 89 lr-Adam: 0.00512000
01/05/2025 19:05:59 Epoch 89 val_e_rmse: 0.00267529
01/05/2025 19:05:59 Epoch 89 val_f_rmse: 0.06623614
01/05/2025 19:07:45 Epoch 90 val_loss: 3.68411779
01/05/2025 19:07:45 Epoch 90 train_e: 0.00265291
01/05/2025 19:07:45 Epoch 90 train_f: 0.04478427
01/05/2025 19:07:45 Epoch 90 train_e_rmse: 0.00265291
01/05/2025 19:07:45 Epoch 90 train_f_rmse: 0.04478427
01/05/2025 19:07:45 Epoch 90 lr-Adam: 0.00512000
01/05/2025 19:07:45 Epoch 90 val_e_rmse: 0.00795104
01/05/2025 19:07:45 Epoch 90 val_f_rmse: 0.05911295
01/05/2025 19:09:32 Epoch 91 val_loss: 4.50281906
01/05/2025 19:09:32 Epoch 91 train_e: 0.00161646
01/05/2025 19:09:32 Epoch 91 train_f: 0.05387884
01/05/2025 19:09:32 Epoch 91 train_e_rmse: 0.00161646
01/05/2025 19:09:32 Epoch 91 train_f_rmse: 0.05387884
01/05/2025 19:09:32 Epoch 91 lr-Adam: 0.00512000
01/05/2025 19:09:32 Epoch 91 val_e_rmse: 0.00269793
01/05/2025 19:09:32 Epoch 91 val_f_rmse: 0.06642464
01/05/2025 19:11:19 Epoch 92 val_loss: 4.32618284
01/05/2025 19:11:19 Epoch 92 train_e: 0.00185478
01/05/2025 19:11:19 Epoch 92 train_f: 0.04614902
01/05/2025 19:11:19 Epoch 92 train_e_rmse: 0.00185478
01/05/2025 19:11:19 Epoch 92 train_f_rmse: 0.04614902
01/05/2025 19:11:19 Epoch 92 lr-Adam: 0.00512000
01/05/2025 19:11:19 Epoch 92 val_e_rmse: 0.00468735
01/05/2025 19:11:19 Epoch 92 val_f_rmse: 0.06497271
01/05/2025 19:13:07 Epoch 93 val_loss: 4.02250433
01/05/2025 19:13:07 Epoch 93 train_e: 0.00413064
01/05/2025 19:13:07 Epoch 93 train_f: 0.03918630
01/05/2025 19:13:07 Epoch 93 train_e_rmse: 0.00413064
01/05/2025 19:13:07 Epoch 93 train_f_rmse: 0.03918630
01/05/2025 19:13:07 Epoch 93 lr-Adam: 0.00512000
01/05/2025 19:13:07 Epoch 93 val_e_rmse: 0.01139431
01/05/2025 19:13:07 Epoch 93 val_f_rmse: 0.06072092
01/05/2025 19:14:54 Epoch 94 val_loss: 4.04411888
01/05/2025 19:14:54 Epoch 94 train_e: 0.00425631
01/05/2025 19:14:54 Epoch 94 train_f: 0.03814362
01/05/2025 19:14:54 Epoch 94 train_e_rmse: 0.00425631
01/05/2025 19:14:54 Epoch 94 train_f_rmse: 0.03814362
01/05/2025 19:14:54 Epoch 94 lr-Adam: 0.00512000
01/05/2025 19:14:54 Epoch 94 val_e_rmse: 0.01166560
01/05/2025 19:14:54 Epoch 94 val_f_rmse: 0.06079357
01/05/2025 19:16:41 Epoch 95 val_loss: 5.20255327
01/05/2025 19:16:41 Epoch 95 train_e: 0.00337351
01/05/2025 19:16:41 Epoch 95 train_f: 0.05281893
01/05/2025 19:16:41 Epoch 95 train_e_rmse: 0.00337351
01/05/2025 19:16:41 Epoch 95 train_f_rmse: 0.05281893
01/05/2025 19:16:41 Epoch 95 lr-Adam: 0.00512000
01/05/2025 19:16:41 Epoch 95 val_e_rmse: 0.00404378
01/05/2025 19:16:41 Epoch 95 val_f_rmse: 0.07156692
01/05/2025 19:18:28 Epoch 96 val_loss: 3.88054562
01/05/2025 19:18:28 Epoch 96 train_e: 0.00934460
01/05/2025 19:18:28 Epoch 96 train_f: 0.04615979
01/05/2025 19:18:28 Epoch 96 train_e_rmse: 0.00934460
01/05/2025 19:18:28 Epoch 96 train_f_rmse: 0.04615979
01/05/2025 19:18:28 Epoch 96 lr-Adam: 0.00512000
01/05/2025 19:18:28 Epoch 96 val_e_rmse: 0.00272718
01/05/2025 19:18:28 Epoch 96 val_f_rmse: 0.06169130
01/05/2025 19:20:13 Epoch 97 val_loss: 4.37046051
01/05/2025 19:20:13 Epoch 97 train_e: 0.00139032
01/05/2025 19:20:13 Epoch 97 train_f: 0.04892220
01/05/2025 19:20:13 Epoch 97 train_e_rmse: 0.00139032
01/05/2025 19:20:13 Epoch 97 train_f_rmse: 0.04892220
01/05/2025 19:20:13 Epoch 97 lr-Adam: 0.00512000
01/05/2025 19:20:13 Epoch 97 val_e_rmse: 0.00258163
01/05/2025 19:20:13 Epoch 97 val_f_rmse: 0.06564675
01/05/2025 19:21:57 Epoch 98 val_loss: 3.86381745
01/05/2025 19:21:57 Epoch 98 train_e: 0.00421945
01/05/2025 19:21:57 Epoch 98 train_f: 0.03791932
01/05/2025 19:21:57 Epoch 98 train_e_rmse: 0.00421945
01/05/2025 19:21:57 Epoch 98 train_f_rmse: 0.03791932
01/05/2025 19:21:57 Epoch 98 lr-Adam: 0.00512000
01/05/2025 19:21:57 Epoch 98 val_e_rmse: 0.00142555
01/05/2025 19:21:57 Epoch 98 val_f_rmse: 0.06158977
01/05/2025 19:23:41 Epoch 99 val_loss: 3.85726738
01/05/2025 19:23:41 Epoch 99 train_e: 0.00407855
01/05/2025 19:23:41 Epoch 99 train_f: 0.05036459
